course,section,term,url,year
PSYC,201,Summer,https://courses.illinois.edu/schedule/2013/Summer/PSYC/201,2013
PSYC,224,Summer,https://courses.illinois.edu/schedule/2013/Summer/PSYC/224,2013
PSYC,238,Summer,https://courses.illinois.edu/schedule/2013/Summer/PSYC/238,2013
RLST,110,Summer,https://courses.illinois.edu/schedule/2013/Summer/RLST/110,2013
RST,100,Summer,https://courses.illinois.edu/schedule/2013/Summer/RST/100,2013
RST,130,Summer,https://courses.illinois.edu/schedule/2013/Summer/RST/130,2013
SOC,100,Summer,https://courses.illinois.edu/schedule/2013/Summer/SOC/100,2013
SOC,350,Summer,https://courses.illinois.edu/schedule/2013/Summer/SOC/350,2013
SOCW,400,Summer,https://courses.illinois.edu/schedule/2013/Summer/SOCW/400,2013
SOCW,451,Summer,https://courses.illinois.edu/schedule/2013/Summer/SOCW/451,2013
SOCW,525,Summer,https://courses.illinois.edu/schedule/2013/Summer/SOCW/525,2013
SOCW,531,Summer,https://courses.illinois.edu/schedule/2013/Summer/SOCW/531,2013
SPED,117,Summer,https://courses.illinois.edu/schedule/2013/Summer/SPED/117,2013
STAT,100,Summer,https://courses.illinois.edu/schedule/2013/Summer/STAT/100,2013
STAT,400,Summer,https://courses.illinois.edu/schedule/2013/Summer/STAT/400,2013
STAT,410,Summer,https://courses.illinois.edu/schedule/2013/Summer/STAT/410,2013
STAT,440,Summer,https://courses.illinois.edu/schedule/2013/Summer/STAT/440,2013
STAT,448,Summer,https://courses.illinois.edu/schedule/2013/Summer/STAT/448,2013
TAM,212,Summer,https://courses.illinois.edu/schedule/2013/Summer/TAM/212,2013
TAM,251,Summer,https://courses.illinois.edu/schedule/2013/Summer/TAM/251,2013
TAM,335,Summer,https://courses.illinois.edu/schedule/2013/Summer/TAM/335,2013
THEA,101,Summer,https://courses.illinois.edu/schedule/2013/Summer/THEA/101,2013
AAS,100,Fall,https://courses.illinois.edu/schedule/2014/Fall/AAS/100,2014
AAS,287,Fall,https://courses.illinois.edu/schedule/2014/Fall/AAS/287,2014
ABE,100,Fall,https://courses.illinois.edu/schedule/2014/Fall/ABE/100,2014
ABE,223,Fall,https://courses.illinois.edu/schedule/2014/Fall/ABE/223,2014
ABE,224,Fall,https://courses.illinois.edu/schedule/2014/Fall/ABE/224,2014
ABE,341,Fall,https://courses.illinois.edu/schedule/2014/Fall/ABE/341,2014
ABE,430,Fall,https://courses.illinois.edu/schedule/2014/Fall/ABE/430,2014
ABE,466,Fall,https://courses.illinois.edu/schedule/2014/Fall/ABE/466,2014
ABE,488,Fall,https://courses.illinois.edu/schedule/2014/Fall/ABE/488,2014
ACCY,200,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACCY/200,2014
ACCY,201,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACCY/201,2014
ACCY,202,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACCY/202,2014
ACCY,301,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACCY/301,2014
ACCY,302,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACCY/302,2014
ACCY,303,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACCY/303,2014
ACCY,304,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACCY/304,2014
ACCY,312,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACCY/312,2014
ACCY,398,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACCY/398,2014
ACCY,405,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACCY/405,2014
ACCY,410,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACCY/410,2014
ACCY,451,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACCY/451,2014
ACCY,500,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACCY/500,2014
ACCY,502,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACCY/502,2014
ACCY,503,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACCY/503,2014
ACCY,505,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACCY/505,2014
ACCY,510,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACCY/510,2014
ACCY,511,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACCY/511,2014
ACCY,512,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACCY/512,2014
ACCY,515,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACCY/515,2014
ACCY,517,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACCY/517,2014
ACCY,551,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACCY/551,2014
ACCY,552,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACCY/552,2014
ACCY,554,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACCY/554,2014
ACCY,556,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACCY/556,2014
ACCY,558,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACCY/558,2014
ACCY,593,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACCY/593,2014
ACE,100,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACE/100,2014
ACE,161,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACE/161,2014
ACE,199,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACE/199,2014
ACE,210,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACE/210,2014
ACE,222,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACE/222,2014
ACE,240,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACE/240,2014
ACE,251,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACE/251,2014
ACE,261,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACE/261,2014
ACE,306,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACE/306,2014
ACE,341,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACE/341,2014
ACE,345,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACE/345,2014
ACE,346,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACE/346,2014
ACE,398,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACE/398,2014
ACE,411,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACE/411,2014
ACE,428,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACE/428,2014
ACE,435,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACE/435,2014
ACE,444,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACE/444,2014
ACE,447,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACE/447,2014
ACE,454,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACE/454,2014
ACE,455,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACE/455,2014
ACE,471,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACE/471,2014
ACE,562,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACE/562,2014
ACE,564,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACE/564,2014
ACES,101,Fall,https://courses.illinois.edu/schedule/2014/Fall/ACES/101,2014
ADV,150,Fall,https://courses.illinois.edu/schedule/2014/Fall/ADV/150,2014
ADV,199,Fall,https://courses.illinois.edu/schedule/2014/Fall/ADV/199,2014
ADV,281,Fall,https://courses.illinois.edu/schedule/2014/Fall/ADV/281,2014
ADV,283,Fall,https://courses.illinois.edu/schedule/2014/Fall/ADV/283,2014
ADV,284,Fall,https://courses.illinois.edu/schedule/2014/Fall/ADV/284,2014
ADV,310,Fall,https://courses.illinois.edu/schedule/2014/Fall/ADV/310,2014
ADV,312,Fall,https://courses.illinois.edu/schedule/2014/Fall/ADV/312,2014
ADV,350,Fall,https://courses.illinois.edu/schedule/2014/Fall/ADV/350,2014
ADV,390,Fall,https://courses.illinois.edu/schedule/2014/Fall/ADV/390,2014
ADV,393,Fall,https://courses.illinois.edu/schedule/2014/Fall/ADV/393,2014
ADV,410,Fall,https://courses.illinois.edu/schedule/2014/Fall/ADV/410,2014
ADV,460,Fall,https://courses.illinois.edu/schedule/2014/Fall/ADV/460,2014
ADV,478,Fall,https://courses.illinois.edu/schedule/2014/Fall/ADV/478,2014
ADV,483,Fall,https://courses.illinois.edu/schedule/2014/Fall/ADV/483,2014
ADV,490,Fall,https://courses.illinois.edu/schedule/2014/Fall/ADV/490,2014
AE,100,Fall,https://courses.illinois.edu/schedule/2014/Fall/AE/100,2014
AE,199,Fall,https://courses.illinois.edu/schedule/2014/Fall/AE/199,2014
AE,202,Fall,https://courses.illinois.edu/schedule/2014/Fall/AE/202,2014
AE,311,Fall,https://courses.illinois.edu/schedule/2014/Fall/AE/311,2014
AE,321,Fall,https://courses.illinois.edu/schedule/2014/Fall/AE/321,2014
AE,352,Fall,https://courses.illinois.edu/schedule/2014/Fall/AE/352,2014
AE,402,Fall,https://courses.illinois.edu/schedule/2014/Fall/AE/402,2014
AE,412,Fall,https://courses.illinois.edu/schedule/2014/Fall/AE/412,2014
AE,416,Fall,https://courses.illinois.edu/schedule/2014/Fall/AE/416,2014
AE,433,Fall,https://courses.illinois.edu/schedule/2014/Fall/AE/433,2014
AE,442,Fall,https://courses.illinois.edu/schedule/2014/Fall/AE/442,2014
AE,460,Fall,https://courses.illinois.edu/schedule/2014/Fall/AE/460,2014
AE,483,Fall,https://courses.illinois.edu/schedule/2014/Fall/AE/483,2014
AFRO,101,Fall,https://courses.illinois.edu/schedule/2014/Fall/AFRO/101,2014
AFRO,103,Fall,https://courses.illinois.edu/schedule/2014/Fall/AFRO/103,2014
AFRO,226,Fall,https://courses.illinois.edu/schedule/2014/Fall/AFRO/226,2014
AFRO,410,Fall,https://courses.illinois.edu/schedule/2014/Fall/AFRO/410,2014
AFST,210,Fall,https://courses.illinois.edu/schedule/2014/Fall/AFST/210,2014
AGCM,110,Fall,https://courses.illinois.edu/schedule/2014/Fall/AGCM/110,2014
AGCM,430,Fall,https://courses.illinois.edu/schedule/2014/Fall/AGCM/430,2014
AGED,260,Fall,https://courses.illinois.edu/schedule/2014/Fall/AGED/260,2014
AGED,280,Fall,https://courses.illinois.edu/schedule/2014/Fall/AGED/280,2014
AGED,340,Fall,https://courses.illinois.edu/schedule/2014/Fall/AGED/340,2014
AGED,380,Fall,https://courses.illinois.edu/schedule/2014/Fall/AGED/380,2014
AGED,421,Fall,https://courses.illinois.edu/schedule/2014/Fall/AGED/421,2014
AGED,480,Fall,https://courses.illinois.edu/schedule/2014/Fall/AGED/480,2014
AHS,125,Fall,https://courses.illinois.edu/schedule/2014/Fall/AHS/125,2014
AIS,101,Fall,https://courses.illinois.edu/schedule/2014/Fall/AIS/101,2014
AIS,285,Fall,https://courses.illinois.edu/schedule/2014/Fall/AIS/285,2014
ANSC,100,Fall,https://courses.illinois.edu/schedule/2014/Fall/ANSC/100,2014
ANSC,110,Fall,https://courses.illinois.edu/schedule/2014/Fall/ANSC/110,2014
ANSC,206,Fall,https://courses.illinois.edu/schedule/2014/Fall/ANSC/206,2014
ANSC,207,Fall,https://courses.illinois.edu/schedule/2014/Fall/ANSC/207,2014
ANSC,221,Fall,https://courses.illinois.edu/schedule/2014/Fall/ANSC/221,2014
ANSC,222,Fall,https://courses.illinois.edu/schedule/2014/Fall/ANSC/222,2014
ANSC,250,Fall,https://courses.illinois.edu/schedule/2014/Fall/ANSC/250,2014
ANSC,298,Fall,https://courses.illinois.edu/schedule/2014/Fall/ANSC/298,2014
ANSC,305,Fall,https://courses.illinois.edu/schedule/2014/Fall/ANSC/305,2014
ANSC,307,Fall,https://courses.illinois.edu/schedule/2014/Fall/ANSC/307,2014
ANSC,398,Fall,https://courses.illinois.edu/schedule/2014/Fall/ANSC/398,2014
ANSC,400,Fall,https://courses.illinois.edu/schedule/2014/Fall/ANSC/400,2014
ANSC,401,Fall,https://courses.illinois.edu/schedule/2014/Fall/ANSC/401,2014
ANSC,420,Fall,https://courses.illinois.edu/schedule/2014/Fall/ANSC/420,2014
ANSC,431,Fall,https://courses.illinois.edu/schedule/2014/Fall/ANSC/431,2014
ANSC,452,Fall,https://courses.illinois.edu/schedule/2014/Fall/ANSC/452,2014
ANSC,467,Fall,https://courses.illinois.edu/schedule/2014/Fall/ANSC/467,2014
ANSC,498,Fall,https://courses.illinois.edu/schedule/2014/Fall/ANSC/498,2014
ANTH,101,Fall,https://courses.illinois.edu/schedule/2014/Fall/ANTH/101,2014
ANTH,102,Fall,https://courses.illinois.edu/schedule/2014/Fall/ANTH/102,2014
ANTH,103,Fall,https://courses.illinois.edu/schedule/2014/Fall/ANTH/103,2014
ANTH,105,Fall,https://courses.illinois.edu/schedule/2014/Fall/ANTH/105,2014
ANTH,106,Fall,https://courses.illinois.edu/schedule/2014/Fall/ANTH/106,2014
ANTH,143,Fall,https://courses.illinois.edu/schedule/2014/Fall/ANTH/143,2014
ANTH,180,Fall,https://courses.illinois.edu/schedule/2014/Fall/ANTH/180,2014
ANTH,185,Fall,https://courses.illinois.edu/schedule/2014/Fall/ANTH/185,2014
ANTH,230,Fall,https://courses.illinois.edu/schedule/2014/Fall/ANTH/230,2014
ANTH,246,Fall,https://courses.illinois.edu/schedule/2014/Fall/ANTH/246,2014
ANTH,266,Fall,https://courses.illinois.edu/schedule/2014/Fall/ANTH/266,2014
ANTH,268,Fall,https://courses.illinois.edu/schedule/2014/Fall/ANTH/268,2014
ANTH,441,Fall,https://courses.illinois.edu/schedule/2014/Fall/ANTH/441,2014
ARCH,101,Fall,https://courses.illinois.edu/schedule/2014/Fall/ARCH/101,2014
ARCH,231,Fall,https://courses.illinois.edu/schedule/2014/Fall/ARCH/231,2014
ARCH,271,Fall,https://courses.illinois.edu/schedule/2014/Fall/ARCH/271,2014
ARCH,341,Fall,https://courses.illinois.edu/schedule/2014/Fall/ARCH/341,2014
ARCH,342,Fall,https://courses.illinois.edu/schedule/2014/Fall/ARCH/342,2014
ARCH,351,Fall,https://courses.illinois.edu/schedule/2014/Fall/ARCH/351,2014
ARCH,403,Fall,https://courses.illinois.edu/schedule/2014/Fall/ARCH/403,2014
ARCH,409,Fall,https://courses.illinois.edu/schedule/2014/Fall/ARCH/409,2014
ARCH,413,Fall,https://courses.illinois.edu/schedule/2014/Fall/ARCH/413,2014
ARCH,414,Fall,https://courses.illinois.edu/schedule/2014/Fall/ARCH/414,2014
ARCH,451,Fall,https://courses.illinois.edu/schedule/2014/Fall/ARCH/451,2014
ARCH,468,Fall,https://courses.illinois.edu/schedule/2014/Fall/ARCH/468,2014
ARCH,475,Fall,https://courses.illinois.edu/schedule/2014/Fall/ARCH/475,2014
ARCH,502,Fall,https://courses.illinois.edu/schedule/2014/Fall/ARCH/502,2014
ARCH,577,Fall,https://courses.illinois.edu/schedule/2014/Fall/ARCH/577,2014
ARCH,595,Fall,https://courses.illinois.edu/schedule/2014/Fall/ARCH/595,2014
ART,100,Fall,https://courses.illinois.edu/schedule/2014/Fall/ART/100,2014
ART,102,Fall,https://courses.illinois.edu/schedule/2014/Fall/ART/102,2014
ART,103,Fall,https://courses.illinois.edu/schedule/2014/Fall/ART/103,2014
ART,105,Fall,https://courses.illinois.edu/schedule/2014/Fall/ART/105,2014
ART,202,Fall,https://courses.illinois.edu/schedule/2014/Fall/ART/202,2014
ARTD,201,Fall,https://courses.illinois.edu/schedule/2014/Fall/ARTD/201,2014
ARTD,211,Fall,https://courses.illinois.edu/schedule/2014/Fall/ARTD/211,2014
ARTD,225,Fall,https://courses.illinois.edu/schedule/2014/Fall/ARTD/225,2014
ARTD,301,Fall,https://courses.illinois.edu/schedule/2014/Fall/ARTD/301,2014
ARTD,328,Fall,https://courses.illinois.edu/schedule/2014/Fall/ARTD/328,2014
ARTD,401,Fall,https://courses.illinois.edu/schedule/2014/Fall/ARTD/401,2014
ARTD,426,Fall,https://courses.illinois.edu/schedule/2014/Fall/ARTD/426,2014
ARTF,101,Fall,https://courses.illinois.edu/schedule/2014/Fall/ARTF/101,2014
ARTH,299,Fall,https://courses.illinois.edu/schedule/2014/Fall/ARTH/299,2014
ASTR,100,Fall,https://courses.illinois.edu/schedule/2014/Fall/ASTR/100,2014
ASTR,121,Fall,https://courses.illinois.edu/schedule/2014/Fall/ASTR/121,2014
ASTR,122,Fall,https://courses.illinois.edu/schedule/2014/Fall/ASTR/122,2014
ASTR,150,Fall,https://courses.illinois.edu/schedule/2014/Fall/ASTR/150,2014
ASTR,210,Fall,https://courses.illinois.edu/schedule/2014/Fall/ASTR/210,2014
ASTR,350,Fall,https://courses.illinois.edu/schedule/2014/Fall/ASTR/350,2014
ATMS,100,Fall,https://courses.illinois.edu/schedule/2014/Fall/ATMS/100,2014
ATMS,120,Fall,https://courses.illinois.edu/schedule/2014/Fall/ATMS/120,2014
ATMS,140,Fall,https://courses.illinois.edu/schedule/2014/Fall/ATMS/140,2014
ATMS,201,Fall,https://courses.illinois.edu/schedule/2014/Fall/ATMS/201,2014
ATMS,301,Fall,https://courses.illinois.edu/schedule/2014/Fall/ATMS/301,2014
ATMS,302,Fall,https://courses.illinois.edu/schedule/2014/Fall/ATMS/302,2014
ATMS,315,Fall,https://courses.illinois.edu/schedule/2014/Fall/ATMS/315,2014
ATMS,322,Fall,https://courses.illinois.edu/schedule/2014/Fall/ATMS/322,2014
ATMS,492,Fall,https://courses.illinois.edu/schedule/2014/Fall/ATMS/492,2014
BADM,199,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/199,2014
BADM,261,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/261,2014
BADM,300,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/300,2014
BADM,310,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/310,2014
BADM,311,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/311,2014
BADM,312,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/312,2014
BADM,313,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/313,2014
BADM,320,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/320,2014
BADM,321,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/321,2014
BADM,322,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/322,2014
BADM,325,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/325,2014
BADM,329,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/329,2014
BADM,335,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/335,2014
BADM,336,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/336,2014
BADM,340,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/340,2014
BADM,350,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/350,2014
BADM,351,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/351,2014
BADM,352,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/352,2014
BADM,353,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/353,2014
BADM,367,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/367,2014
BADM,374,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/374,2014
BADM,375,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/375,2014
BADM,377,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/377,2014
BADM,378,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/378,2014
BADM,380,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/380,2014
BADM,381,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/381,2014
BADM,382,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/382,2014
BADM,395,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/395,2014
BADM,420,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/420,2014
BADM,445,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/445,2014
BADM,446,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/446,2014
BADM,449,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/449,2014
BADM,460,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/460,2014
BADM,508,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/508,2014
BADM,509,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/509,2014
BADM,514,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/514,2014
BADM,520,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/520,2014
BADM,525,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/525,2014
BADM,544,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/544,2014
BADM,556,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/556,2014
BADM,566,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/566,2014
BADM,567,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/567,2014
BADM,572,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/572,2014
BADM,586,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/586,2014
BADM,590,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/590,2014
BADM,593,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/593,2014
BADM,595,Fall,https://courses.illinois.edu/schedule/2014/Fall/BADM/595,2014
BCS,115,Fall,https://courses.illinois.edu/schedule/2014/Fall/BCS/115,2014
BIOE,120,Fall,https://courses.illinois.edu/schedule/2014/Fall/BIOE/120,2014
BIOE,199,Fall,https://courses.illinois.edu/schedule/2014/Fall/BIOE/199,2014
BIOE,201,Fall,https://courses.illinois.edu/schedule/2014/Fall/BIOE/201,2014
BIOE,202,Fall,https://courses.illinois.edu/schedule/2014/Fall/BIOE/202,2014
BIOE,206,Fall,https://courses.illinois.edu/schedule/2014/Fall/BIOE/206,2014
BIOE,301,Fall,https://courses.illinois.edu/schedule/2014/Fall/BIOE/301,2014
BIOE,414,Fall,https://courses.illinois.edu/schedule/2014/Fall/BIOE/414,2014
BIOE,415,Fall,https://courses.illinois.edu/schedule/2014/Fall/BIOE/415,2014
BIOE,420,Fall,https://courses.illinois.edu/schedule/2014/Fall/BIOE/420,2014
BIOE,476,Fall,https://courses.illinois.edu/schedule/2014/Fall/BIOE/476,2014
BIOE,504,Fall,https://courses.illinois.edu/schedule/2014/Fall/BIOE/504,2014
BIOE,505,Fall,https://courses.illinois.edu/schedule/2014/Fall/BIOE/505,2014
BTW,250,Fall,https://courses.illinois.edu/schedule/2014/Fall/BTW/250,2014
BTW,261,Fall,https://courses.illinois.edu/schedule/2014/Fall/BTW/261,2014
BTW,271,Fall,https://courses.illinois.edu/schedule/2014/Fall/BTW/271,2014
BUS,101,Fall,https://courses.illinois.edu/schedule/2014/Fall/BUS/101,2014
BUS,199,Fall,https://courses.illinois.edu/schedule/2014/Fall/BUS/199,2014
CEE,195,Fall,https://courses.illinois.edu/schedule/2014/Fall/CEE/195,2014
CEE,201,Fall,https://courses.illinois.edu/schedule/2014/Fall/CEE/201,2014
CEE,202,Fall,https://courses.illinois.edu/schedule/2014/Fall/CEE/202,2014
CEE,300,Fall,https://courses.illinois.edu/schedule/2014/Fall/CEE/300,2014
CEE,310,Fall,https://courses.illinois.edu/schedule/2014/Fall/CEE/310,2014
CEE,320,Fall,https://courses.illinois.edu/schedule/2014/Fall/CEE/320,2014
CEE,330,Fall,https://courses.illinois.edu/schedule/2014/Fall/CEE/330,2014
CEE,350,Fall,https://courses.illinois.edu/schedule/2014/Fall/CEE/350,2014
CEE,360,Fall,https://courses.illinois.edu/schedule/2014/Fall/CEE/360,2014
CEE,380,Fall,https://courses.illinois.edu/schedule/2014/Fall/CEE/380,2014
CEE,398,Fall,https://courses.illinois.edu/schedule/2014/Fall/CEE/398,2014
CEE,406,Fall,https://courses.illinois.edu/schedule/2014/Fall/CEE/406,2014
CEE,408,Fall,https://courses.illinois.edu/schedule/2014/Fall/CEE/408,2014
CEE,409,Fall,https://courses.illinois.edu/schedule/2014/Fall/CEE/409,2014
CEE,416,Fall,https://courses.illinois.edu/schedule/2014/Fall/CEE/416,2014
CEE,421,Fall,https://courses.illinois.edu/schedule/2014/Fall/CEE/421,2014
CEE,434,Fall,https://courses.illinois.edu/schedule/2014/Fall/CEE/434,2014
CEE,437,Fall,https://courses.illinois.edu/schedule/2014/Fall/CEE/437,2014
CEE,442,Fall,https://courses.illinois.edu/schedule/2014/Fall/CEE/442,2014
CEE,443,Fall,https://courses.illinois.edu/schedule/2014/Fall/CEE/443,2014
CEE,446,Fall,https://courses.illinois.edu/schedule/2014/Fall/CEE/446,2014
CEE,450,Fall,https://courses.illinois.edu/schedule/2014/Fall/CEE/450,2014
CEE,457,Fall,https://courses.illinois.edu/schedule/2014/Fall/CEE/457,2014
CEE,460,Fall,https://courses.illinois.edu/schedule/2014/Fall/CEE/460,2014
CEE,461,Fall,https://courses.illinois.edu/schedule/2014/Fall/CEE/461,2014
CEE,463,Fall,https://courses.illinois.edu/schedule/2014/Fall/CEE/463,2014
CEE,465,Fall,https://courses.illinois.edu/schedule/2014/Fall/CEE/465,2014
CEE,470,Fall,https://courses.illinois.edu/schedule/2014/Fall/CEE/470,2014
CEE,471,Fall,https://courses.illinois.edu/schedule/2014/Fall/CEE/471,2014
CEE,472,Fall,https://courses.illinois.edu/schedule/2014/Fall/CEE/472,2014
CEE,483,Fall,https://courses.illinois.edu/schedule/2014/Fall/CEE/483,2014
CEE,498,Fall,https://courses.illinois.edu/schedule/2014/Fall/CEE/498,2014
CEE,509,Fall,https://courses.illinois.edu/schedule/2014/Fall/CEE/509,2014
CEE,525,Fall,https://courses.illinois.edu/schedule/2014/Fall/CEE/525,2014
CEE,537,Fall,https://courses.illinois.edu/schedule/2014/Fall/CEE/537,2014
CEE,560,Fall,https://courses.illinois.edu/schedule/2014/Fall/CEE/560,2014
CEE,586,Fall,https://courses.illinois.edu/schedule/2014/Fall/CEE/586,2014
CEE,598,Fall,https://courses.illinois.edu/schedule/2014/Fall/CEE/598,2014
CHBE,221,Fall,https://courses.illinois.edu/schedule/2014/Fall/CHBE/221,2014
CHBE,321,Fall,https://courses.illinois.edu/schedule/2014/Fall/CHBE/321,2014
CHBE,421,Fall,https://courses.illinois.edu/schedule/2014/Fall/CHBE/421,2014
CHBE,424,Fall,https://courses.illinois.edu/schedule/2014/Fall/CHBE/424,2014
CHBE,430,Fall,https://courses.illinois.edu/schedule/2014/Fall/CHBE/430,2014
CHBE,431,Fall,https://courses.illinois.edu/schedule/2014/Fall/CHBE/431,2014
CHBE,440,Fall,https://courses.illinois.edu/schedule/2014/Fall/CHBE/440,2014
CHBE,457,Fall,https://courses.illinois.edu/schedule/2014/Fall/CHBE/457,2014
CHBE,494,Fall,https://courses.illinois.edu/schedule/2014/Fall/CHBE/494,2014
CHBE,521,Fall,https://courses.illinois.edu/schedule/2014/Fall/CHBE/521,2014
CHEM,101,Fall,https://courses.illinois.edu/schedule/2014/Fall/CHEM/101,2014
CHEM,102,Fall,https://courses.illinois.edu/schedule/2014/Fall/CHEM/102,2014
CHEM,103,Fall,https://courses.illinois.edu/schedule/2014/Fall/CHEM/103,2014
CHEM,104,Fall,https://courses.illinois.edu/schedule/2014/Fall/CHEM/104,2014
CHEM,105,Fall,https://courses.illinois.edu/schedule/2014/Fall/CHEM/105,2014
CHEM,199,Fall,https://courses.illinois.edu/schedule/2014/Fall/CHEM/199,2014
CHEM,202,Fall,https://courses.illinois.edu/schedule/2014/Fall/CHEM/202,2014
CHEM,203,Fall,https://courses.illinois.edu/schedule/2014/Fall/CHEM/203,2014
CHEM,222,Fall,https://courses.illinois.edu/schedule/2014/Fall/CHEM/222,2014
CHEM,223,Fall,https://courses.illinois.edu/schedule/2014/Fall/CHEM/223,2014
CHEM,232,Fall,https://courses.illinois.edu/schedule/2014/Fall/CHEM/232,2014
CHEM,233,Fall,https://courses.illinois.edu/schedule/2014/Fall/CHEM/233,2014
